latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
43.491,43.835,325.5,2.4,1.5,2018-10-20,0930,A,83,6.0NRT,297,68.8,D
43.752,44.412,314,2.2,1.4,2018-10-20,0930,A,65,6.0NRT,298.3,21.7,D
43.756,44.435,310.1,2.2,1.4,2018-10-20,0930,A,64,6.0NRT,297.5,14.3,D
43.75,44.408,310.8,2.2,1.4,2018-10-20,0930,A,66,6.0NRT,298.4,15.6,D
43.643,43.434,309.2,2.5,1.5,2018-10-20,0930,A,47,6.0NRT,293.9,23.4,D
43.662,43.392,313.7,2.5,1.5,2018-10-20,0930,A,69,6.0NRT,296.2,33.8,D
43.716,43.432,307.9,2.5,1.5,2018-10-20,0930,A,58,6.0NRT,295.6,16.9,D
43.668,43.386,313.4,2.5,1.5,2018-10-20,0930,A,46,6.0NRT,295.7,31.1,D
43.722,43.425,310,2.5,1.5,2018-10-20,0930,A,62,6.0NRT,296.2,23.6,D
44.865,47.206,316.5,1.5,1.2,2018-10-20,0930,A,55,6.0NRT,292.6,19.8,D
44.861,47.188,332.8,1.5,1.2,2018-10-20,0930,A,86,6.0NRT,294.7,52.4,D
44.846,47.115,308.3,1.5,1.2,2018-10-20,0930,A,29,6.0NRT,295.5,8,D
44.912,47.201,319.5,1.5,1.2,2018-10-20,0930,A,60,6.0NRT,295.3,22.7,D
44.923,47.197,317.5,1.5,1.2,2018-10-20,0930,A,37,6.0NRT,295.2,19.5,D
46.147,53.406,307.7,1,1,2018-10-20,0930,A,51,6.0NRT,297,3.6,D
46.158,53.416,329,1,1,2018-10-20,0930,A,84,6.0NRT,296.9,23.1,D
46.156,53.404,341.2,1,1,2018-10-20,0930,A,91,6.0NRT,297,41.3,D
44.135,42.463,310.5,2.8,1.6,2018-10-20,0930,A,61,6.0NRT,297.7,26.6,D
44.124,42.461,310.5,2.8,1.6,2018-10-20,0930,A,62,6.0NRT,296,27.8,D
44.243,42.511,320.5,2.7,1.6,2018-10-20,0930,A,77,6.0NRT,296.8,59.6,D
44.254,42.537,311.5,2.7,1.6,2018-10-20,0930,A,65,6.0NRT,298.6,26.1,D
44.246,42.506,321.9,2.7,1.6,2018-10-20,0930,A,79,6.0NRT,297.1,66.2,D
44.286,41.912,314.7,2.9,1.6,2018-10-20,0930,A,70,6.0NRT,294.3,46.5,D
44.278,41.878,327.8,3,1.6,2018-10-20,0930,A,83,6.0NRT,296.1,112.7,D
44.287,41.908,318.3,2.9,1.6,2018-10-20,0930,A,75,6.0NRT,294.4,61.8,D
44.278,41.874,326.8,3,1.6,2018-10-20,0930,A,83,6.0NRT,296.1,106.6,D
44.384,41.86,324.2,2.9,1.6,2018-10-20,0930,A,80,6.0NRT,297.1,80.2,D
44.371,41.859,316,2.9,1.6,2018-10-20,0930,A,53,6.0NRT,294.9,44,D
44.393,41.885,312.4,2.9,1.6,2018-10-20,0930,A,38,6.0NRT,296.7,32.2,D
44.385,41.852,318.1,2.9,1.6,2018-10-20,0930,A,74,6.0NRT,297.2,54.4,D
44.5,42.062,338.3,2.8,1.6,2018-10-20,0930,A,90,6.0NRT,294.8,170.2,D
44.51,42.091,313.4,2.8,1.6,2018-10-20,0930,A,62,6.0NRT,295,37.6,D
44.501,42.057,333.2,2.8,1.6,2018-10-20,0930,A,87,6.0NRT,294.9,135.5,D
46.075,48.341,306.9,1.2,1.1,2018-10-20,0930,A,60,6.0NRT,296.1,6,D
46.892,52.008,354.3,1,1,2018-10-20,0930,A,92,6.0NRT,296.9,68.2,D
46.89,51.995,396.8,1,1,2018-10-20,0930,A,100,6.0NRT,304.9,232.5,D
46.888,51.983,318.8,1,1,2018-10-20,0930,A,71,6.0NRT,292.8,14.8,D
46.901,52.005,322.3,1,1,2018-10-20,0930,A,79,6.0NRT,295,18.1,D
47.04,52.13,388.8,1,1,2018-10-20,0930,A,100,6.0NRT,302.6,189.9,D
47.039,52.117,361.8,1,1,2018-10-20,0930,A,100,6.0NRT,298.6,88.2,D
48.227,57.357,316.8,1.4,1.2,2018-10-20,0930,A,75,6.0NRT,294.2,19.6,D
48.225,57.339,311.4,1.4,1.2,2018-10-20,0930,A,66,6.0NRT,294.1,12.5,D
48.237,57.355,310.5,1.4,1.2,2018-10-20,0930,A,44,6.0NRT,293.4,11,D
48.236,57.337,309,1.4,1.2,2018-10-20,0930,A,29,6.0NRT,293.5,9.4,D
45.545,41.562,307.7,2.8,1.6,2018-10-20,0930,A,53,6.0NRT,291.5,25.8,D
48.3,57.394,304.7,1.4,1.2,2018-10-20,0930,A,53,6.0NRT,293.7,6,D
48.384,57.425,303.8,1.4,1.2,2018-10-20,0930,A,50,6.0NRT,292.5,6.3,D
46.048,42.4,309.7,2.4,1.5,2018-10-20,0930,A,47,6.0NRT,294.3,16.9,D
46.17,42.627,317.4,2.4,1.5,2018-10-20,0930,A,70,6.0NRT,296.1,38.1,D
46.165,42.625,319.3,2.4,1.5,2018-10-20,0930,A,72,6.0NRT,296.4,42.6,D
49.708,57.342,316.7,1.4,1.2,2018-10-20,0930,A,77,6.0NRT,287.7,25.1,D
49.706,57.323,301.8,1.4,1.2,2018-10-20,0930,A,49,6.0NRT,287.7,7.1,D
50.224,59.184,313.9,1.8,1.3,2018-10-20,0930,A,74,6.0NRT,290.1,26.1,D
50.23,59.178,316.3,1.8,1.3,2018-10-20,0930,A,77,6.0NRT,290.8,31.8,D
50.228,59.153,302.2,1.8,1.3,2018-10-20,0930,A,48,6.0NRT,290,8.8,D
50.265,59.172,312.6,1.8,1.3,2018-10-20,0930,A,68,6.0NRT,291.2,22,D
50.264,59.147,313.3,1.8,1.3,2018-10-20,0930,A,68,6.0NRT,290.8,23.7,D
50.296,59.268,305.9,1.8,1.3,2018-10-20,0930,A,62,6.0NRT,290.1,13.4,D
50.322,59.445,310.8,1.8,1.3,2018-10-20,0930,A,70,6.0NRT,289,21.7,D
50.32,59.419,312.7,1.8,1.3,2018-10-20,0930,A,73,6.0NRT,289.4,25.1,D
50.318,59.393,315.3,1.8,1.3,2018-10-20,0930,A,69,6.0NRT,289.6,28.1,D
50.316,59.368,309.3,1.8,1.3,2018-10-20,0930,A,36,6.0NRT,289.5,17.1,D
50.376,58.266,310.6,1.6,1.3,2018-10-20,0930,A,57,6.0NRT,288.3,18.6,D
50.387,58.264,317.2,1.6,1.3,2018-10-20,0930,A,77,6.0NRT,288.8,30.1,D
50.385,58.241,306.7,1.6,1.3,2018-10-20,0930,A,50,6.0NRT,288.2,13.7,D
50.217,56.181,311.1,1.3,1.1,2018-10-20,0930,A,71,6.0NRT,289.6,14.1,D
50.216,56.163,303.4,1.3,1.1,2018-10-20,0930,A,56,6.0NRT,288.3,6.7,D
47.771,41.644,302.8,2.4,1.5,2018-10-20,0930,A,48,6.0NRT,285.2,12.8,D
50.348,57.137,300.5,1.4,1.2,2018-10-20,0930,A,39,6.0NRT,289,5.5,D
50.346,57.117,301.2,1.4,1.2,2018-10-20,0930,A,45,6.0NRT,288.9,6.3,D
50.787,63.425,310.6,3,1.6,2018-10-20,0930,A,0,6.0NRT,284,54.2,D
49.782,50.703,320.6,1,1,2018-10-20,0930,A,80,6.0NRT,293,16.8,D
50.867,59.227,313,1.8,1.3,2018-10-20,0930,A,71,6.0NRT,288,27.4,D
51.243,55.288,302.2,1.2,1.1,2018-10-20,0930,A,51,6.0NRT,288.2,6,D
51.138,53.049,300,1.1,1,2018-10-20,0930,A,19,6.0NRT,287.9,2.5,D
51.137,53.034,321.9,1.1,1,2018-10-20,0930,A,81,6.0NRT,290.1,20.5,D
51.135,53.019,304.6,1.1,1,2018-10-20,0930,A,59,6.0NRT,289.7,5.4,D
50.47,48.176,304.3,1.1,1,2018-10-20,0930,A,57,6.0NRT,293.3,4.4,D
51.149,51.365,303.7,1,1,2018-10-20,0930,A,57,6.0NRT,290.7,5.1,D
52.006,59.331,302.4,1.9,1.3,2018-10-20,0930,A,49,6.0NRT,268.2,21.1,D
51.483,53.407,304.3,1.1,1,2018-10-20,0930,A,59,6.0NRT,285.4,6.6,D
51.481,53.391,301.1,1.1,1,2018-10-20,0930,A,32,6.0NRT,286.2,4.5,D
51.494,53.419,341.8,1.1,1,2018-10-20,0930,A,93,6.0NRT,287.4,52.6,D
51.492,53.404,377,1.1,1,2018-10-20,0930,A,100,6.0NRT,294.5,160.5,D
51.491,53.388,340.3,1.1,1,2018-10-20,0930,A,92,6.0NRT,290.1,49.7,D
51.564,52.757,307.5,1.1,1,2018-10-20,0930,A,65,6.0NRT,285.1,8.9,D
51.562,52.742,300.1,1.1,1,2018-10-20,0930,A,28,6.0NRT,285.1,4.2,D
50.929,48.174,312,1.1,1,2018-10-20,0930,A,72,6.0NRT,286.2,11.3,D
51.613,52.798,301,1.1,1,2018-10-20,0930,A,44,6.0NRT,286.2,4.6,D
51.649,52.786,300,1.1,1,2018-10-20,0930,A,14,6.0NRT,284.4,4.7,D
51.846,53.818,301.6,1.1,1.1,2018-10-20,0930,A,48,6.0NRT,282.5,6,D
51.844,53.802,302.1,1.1,1.1,2018-10-20,0930,A,51,6.0NRT,284.6,6.4,D
48.494,36.639,309.4,3.9,1.8,2018-10-20,0930,A,67,6.0NRT,290.7,45.1,D
49.285,38.998,301.8,2.9,1.6,2018-10-20,0930,A,0,6.0NRT,286.5,11.5,D
51.32,48.367,332.1,1.1,1,2018-10-20,0930,A,88,6.0NRT,276.8,36.4,D
51.317,48.352,319.4,1.1,1,2018-10-20,0930,A,79,6.0NRT,276.7,20.8,D
52.246,50.267,303.6,1,1,2018-10-20,0930,A,51,6.0NRT,281.1,6.8,D
52.244,50.253,322.4,1,1,2018-10-20,0930,A,82,6.0NRT,282,22,D
52.242,50.239,307.1,1,1,2018-10-20,0930,A,65,6.0NRT,280.9,9,D
52.736,53.314,317.7,1.1,1.1,2018-10-20,0930,A,78,6.0NRT,285.6,20.8,D
52.734,53.297,310.4,1.1,1.1,2018-10-20,0930,A,70,6.0NRT,285.7,13.6,D
52.641,52.374,339.8,1.1,1,2018-10-20,0930,A,92,6.0NRT,283.4,47.8,D
52.639,52.358,318.6,1.1,1,2018-10-20,0930,A,79,6.0NRT,282.9,18.7,D
51.529,44.857,305.3,1.3,1.1,2018-10-20,0930,A,61,6.0NRT,279.7,12.4,D
51.526,44.839,310,1.3,1.1,2018-10-20,0930,A,69,6.0NRT,280.8,17,D
52.388,49.836,301.8,1,1,2018-10-20,0930,A,49,6.0NRT,285.6,5.3,D
52.412,49.865,316.7,1,1,2018-10-20,0930,A,77,6.0NRT,287.1,15.8,D
52.797,52.148,310.2,1.1,1,2018-10-20,0930,A,70,6.0NRT,286.6,11,D
51.197,42.714,302,1.7,1.3,2018-10-20,0930,A,48,6.0NRT,288.8,7.7,D
51.194,42.711,303,1.7,1.3,2018-10-20,0930,A,54,6.0NRT,288.9,9.5,D
52.427,48.858,326.2,1,1,2018-10-20,0930,A,84,6.0NRT,284,25.4,D
52.424,48.843,344.6,1,1,2018-10-20,0930,A,94,6.0NRT,285.9,53.4,D
52.686,49.958,305.7,1,1,2018-10-20,0930,A,62,6.0NRT,285.8,6.7,D
52.684,49.943,306.1,1,1,2018-10-20,0930,A,63,6.0NRT,283.2,7.1,D
52.693,49.949,306,1,1,2018-10-20,0930,A,63,6.0NRT,285,7.1,D
52.323,47.415,310.9,1.1,1,2018-10-20,0930,A,71,6.0NRT,284.5,12.2,D
52.569,48.278,327.6,1,1,2018-10-20,0930,A,85,6.0NRT,287.1,28.3,D
52.567,48.263,327.6,1,1,2018-10-20,0930,A,64,6.0NRT,287.6,28.2,D
52.657,47.948,307.7,1,1,2018-10-20,0930,A,66,6.0NRT,287.1,9.1,D
49.959,35.448,334.5,4,1.9,2018-10-20,0930,A,0,6.0NRT,273.8,272.8,D
51.47,38.266,311.6,2.6,1.6,2018-10-20,0930,A,72,6.0NRT,288.6,44.4,D
51.461,38.267,310.6,2.6,1.6,2018-10-20,0930,A,70,6.0NRT,288.9,40.9,D
51.122,35.346,300.2,3.6,1.8,2018-10-20,0930,A,30,6.0NRT,285.7,29.1,D
51.108,35.299,309.7,3.7,1.8,2018-10-20,0930,A,69,6.0NRT,285.3,69.3,D
54.25,49.441,307.1,1,1,2018-10-20,0930,A,65,6.0NRT,284.2,9.7,D
52.538,39.63,303.2,2.1,1.4,2018-10-20,0930,A,31,6.0NRT,286.9,17.7,D
51.262,34.867,304.2,3.8,1.8,2018-10-20,0930,A,58,6.0NRT,285.3,47.2,D
52.547,39.557,309.4,2.1,1.4,2018-10-20,0930,A,65,6.0NRT,286,28.6,D
54.007,44.901,303.6,1.2,1.1,2018-10-20,0930,A,56,6.0NRT,289.1,7.5,D
53.896,43.114,311.6,1.4,1.2,2018-10-20,0930,A,71,6.0NRT,289.1,18.1,D
54.404,43.919,301.4,1.2,1.1,2018-10-20,0930,A,47,6.0NRT,287,7.2,D
54.577,44.717,304.6,1.2,1.1,2018-10-20,0930,A,59,6.0NRT,286.8,9.1,D
54.574,44.7,304.2,1.2,1.1,2018-10-20,0930,A,58,6.0NRT,287.5,8.7,D
53.838,39.487,301,1.9,1.4,2018-10-20,0930,A,43,6.0NRT,287.6,13.3,D
53.844,39.156,314.5,2,1.4,2018-10-20,0930,A,75,6.0NRT,287.1,38.5,D
53.846,39.15,314.9,2,1.4,2018-10-20,0930,A,75,6.0NRT,287.1,37.3,D
53.557,33.688,303.1,3.5,1.8,2018-10-20,0930,A,55,6.0NRT,284.1,42.7,D
53.552,33.69,311.5,3.5,1.8,2018-10-20,0930,A,71,6.0NRT,284.3,74.5,D
44.732,90.24,301.3,3.4,1.7,2018-10-20,0750,A,45,6.0NRT,282.5,29.3,D
44.784,64.785,309.2,3.6,1.8,2018-10-20,0750,A,68,6.0NRT,290.6,50.8,D
44.793,64.777,306.3,3.6,1.8,2018-10-20,0750,A,63,6.0NRT,291.2,35.4,D
44.875,64.828,305.4,3.5,1.8,2018-10-20,0750,A,61,6.0NRT,289.8,36.2,D
44.995,64.85,302.7,3.5,1.8,2018-10-20,0750,A,0,6.0NRT,289.1,25.5,D
44.952,64.437,302.2,3.7,1.8,2018-10-20,0750,A,51,6.0NRT,289.7,23,D
45.225,64.211,309.8,3.7,1.8,2018-10-20,0750,A,69,6.0NRT,290.1,58.7,D
45.232,64.203,310.7,3.7,1.8,2018-10-20,0750,A,70,6.0NRT,289.1,59.3,D
50.77,63.425,312.4,2.6,1.6,2018-10-20,0750,A,72,6.0NRT,282.5,47.3,D
50.783,63.416,309.8,2.6,1.6,2018-10-20,0750,A,67,6.0NRT,283,39.1,D
50.784,63.449,319.9,2.6,1.6,2018-10-20,0750,A,80,6.0NRT,282.3,75.2,D
50.775,63.414,315.6,2.6,1.6,2018-10-20,0750,A,76,6.0NRT,283.1,60.4,D
50.305,59.372,300.6,4.2,1.9,2018-10-20,0750,A,29,6.0NRT,281.1,37.3,D
50.254,59.144,301.3,4.3,1.9,2018-10-20,0750,A,42,6.0NRT,279.8,39.9,D
50.256,59.14,301.3,4.3,1.9,2018-10-20,0750,A,44,6.0NRT,279.4,40.3,D
50.862,59.234,313.1,4.1,1.9,2018-10-20,0750,A,57,6.0NRT,282,99.7,D
50.866,59.228,314.6,4.1,1.9,2018-10-20,0750,A,62,6.0NRT,282.1,108.5,D
24.895,53.019,310.8,1.8,1.3,2018-10-20,0920,A,44,6.0NRT,295,11.5,D
35.075,36.102,310.7,1.4,1.2,2018-10-20,1105,A,36,6.0NRT,292.8,8.8,D
36.954,35.644,328.8,1.4,1.2,2018-10-20,1105,A,82,6.0NRT,298.6,33,D
37.061,34.942,313.6,1.3,1.1,2018-10-20,1105,A,63,6.0NRT,297.8,7.1,D
37.236,35.741,326.7,1.4,1.2,2018-10-20,1105,A,80,6.0NRT,300,24.9,D
37.235,35.725,320.1,1.4,1.2,2018-10-20,1105,A,73,6.0NRT,299.4,13.1,D
37.27,35.752,321.1,1.4,1.2,2018-10-20,1105,A,74,6.0NRT,299.6,14.2,D
37.329,33.466,331.1,1.1,1.1,2018-10-20,1105,A,87,6.0NRT,297.6,27.3,D
37.327,33.453,369.9,1.1,1.1,2018-10-20,1105,A,100,6.0NRT,304,128.7,D
37.503,33.991,313.9,1.2,1.1,2018-10-20,1105,A,72,6.0NRT,298,8.7,D
37.663,33.395,320,1.1,1.1,2018-10-20,1105,A,77,6.0NRT,299.4,13.4,D
37.656,32.986,316.6,1.1,1,2018-10-20,1105,A,73,6.0NRT,301.2,7.9,D
37.627,32.61,314.4,1.1,1,2018-10-20,1105,A,70,6.0NRT,297.2,7.8,D
38.201,30.029,318.3,1,1,2018-10-20,1105,A,73,6.0NRT,295.2,12.6,D
38.562,27.735,314.3,1.1,1.1,2018-10-20,1105,A,68,6.0NRT,300.3,7.5,D
39.561,34.038,328,1.3,1.1,2018-10-20,1105,A,81,6.0NRT,299.8,28.7,D
39.559,34.024,320.9,1.3,1.1,2018-10-20,1105,A,74,6.0NRT,299.3,17.6,D
40.13,28.059,310.7,1.1,1,2018-10-20,1105,A,55,6.0NRT,293.4,7.4,D
40.119,27.934,306.4,1.1,1,2018-10-20,1105,A,60,6.0NRT,294.3,4.3,D
40.297,27.433,310.7,1.1,1,2018-10-20,1105,A,69,6.0NRT,294.6,7,D
40.277,27.252,308,1.1,1.1,2018-10-20,1105,A,56,6.0NRT,292.1,5.6,D
40.292,27.256,305.4,1.1,1.1,2018-10-20,1105,A,49,6.0NRT,292.7,4.6,D
40.335,27.337,309.2,1.1,1,2018-10-20,1105,A,60,6.0NRT,293.5,5.5,D
40.765,26.469,309.5,1.2,1.1,2018-10-20,1105,A,57,6.0NRT,291.3,6.8,D
43.678,27.97,317.2,1,1,2018-10-20,1105,A,77,6.0NRT,290.3,12.5,D
44.942,27.025,311.4,1,1,2018-10-20,1105,A,71,6.0NRT,290.7,9.3,D
46.221,33.36,315,1.4,1.2,2018-10-20,1105,A,72,6.0NRT,291.9,17,D
46.377,33.656,316.5,1.5,1.2,2018-10-20,1105,A,75,6.0NRT,296.7,17.6,D
46.625,34.431,324.8,1.6,1.2,2018-10-20,1105,A,82,6.0NRT,295.7,34.2,D
46.614,34.425,317.7,1.6,1.2,2018-10-20,1105,A,70,6.0NRT,296.5,19.9,D
46.626,34.423,319.1,1.6,1.2,2018-10-20,1105,A,77,6.0NRT,296.4,22.6,D
46.546,33.514,311.3,1.4,1.2,2018-10-20,1105,A,67,6.0NRT,296.9,8.8,D
45.833,27.568,305.1,1,1,2018-10-20,1105,A,49,6.0NRT,288.5,5.6,D
46.633,33.988,308.2,1.5,1.2,2018-10-20,1105,A,56,6.0NRT,295.2,7,D
46.631,33.968,356.4,1.5,1.2,2018-10-20,1105,A,98,6.0NRT,299,134.5,D
45.87,27.384,312.7,1,1,2018-10-20,1105,A,73,6.0NRT,293.5,8.3,D
46.006,27.542,320.1,1,1,2018-10-20,1105,A,80,6.0NRT,291,17.2,D
46.095,27.216,323.8,1,1,2018-10-20,1105,A,83,6.0NRT,292.4,20,D
46.273,27.66,315.9,1,1,2018-10-20,1105,A,66,6.0NRT,293.7,11.7,D
46.207,27.214,304.8,1,1,2018-10-20,1105,A,60,6.0NRT,291.3,4.3,D
47.163,35.056,341.3,1.8,1.3,2018-10-20,1105,A,92,6.0NRT,296.3,96.2,D
46.955,29.113,302.3,1,1,2018-10-20,1105,A,26,6.0NRT,289.8,4.7,D
47.604,34.071,332.5,1.6,1.2,2018-10-20,1105,A,82,6.0NRT,289.5,56,D
47.615,34.069,357.7,1.6,1.2,2018-10-20,1105,A,99,6.0NRT,291.5,152,D
47.613,34.048,317.8,1.6,1.2,2018-10-20,1105,A,75,6.0NRT,291.8,24.7,D
47.595,33.84,308.4,1.5,1.2,2018-10-20,1105,A,60,6.0NRT,293.5,9.1,D
47.339,30.717,315.5,1.1,1.1,2018-10-20,1105,A,74,6.0NRT,297,11.3,D
47.337,30.703,330.6,1.1,1.1,2018-10-20,1105,A,86,6.0NRT,297.4,30.3,D
47.343,30.709,311.1,1.1,1.1,2018-10-20,1105,A,47,6.0NRT,297.1,8.6,D
47.714,33.769,310.5,1.5,1.2,2018-10-20,1105,A,65,6.0NRT,290.6,12.3,D
47.4,29.712,316.8,1.1,1,2018-10-20,1105,A,76,6.0NRT,294.6,13.1,D
47.502,30.012,316.1,1.1,1,2018-10-20,1105,A,76,6.0NRT,295.3,12.6,D
47.504,29.671,302.7,1.1,1,2018-10-20,1105,A,44,6.0NRT,291.2,2.4,D
47.941,32.75,311.3,1.4,1.2,2018-10-20,1105,A,68,6.0NRT,293,12.7,D
47.939,32.732,325.1,1.4,1.2,2018-10-20,1105,A,83,6.0NRT,289.6,33.5,D
47.597,28.395,307.5,1,1,2018-10-20,1105,A,66,6.0NRT,291.5,6.2,D
47.801,29.922,305.4,1.1,1,2018-10-20,1105,A,58,6.0NRT,292.3,5.3,D
47.856,30.056,305,1.1,1,2018-10-20,1105,A,56,6.0NRT,284.6,6.5,D
47.854,30.041,312.3,1.1,1,2018-10-20,1105,A,71,6.0NRT,286.4,12.1,D
48.3,34.383,306.4,1.7,1.3,2018-10-20,1105,A,55,6.0NRT,292.8,9.1,D
48.298,34.36,312.3,1.7,1.3,2018-10-20,1105,A,70,6.0NRT,293.5,17.8,D
48.465,36.508,313.6,2.2,1.4,2018-10-20,1105,A,73,6.0NRT,292.5,25.7,D
48.324,34.401,305.8,1.7,1.3,2018-10-20,1105,A,25,6.0NRT,291.9,8.3,D
47.7,28.468,307.6,1,1,2018-10-20,1105,A,66,6.0NRT,291.9,5.9,D
48.332,34.395,307.6,1.7,1.3,2018-10-20,1105,A,63,6.0NRT,292.5,12,D
48.077,31.196,308.1,1.2,1.1,2018-10-20,1105,A,64,6.0NRT,295.4,7.2,D
47.717,27.988,301.6,1,1,2018-10-20,1105,A,38,6.0NRT,284.4,5.1,D
47.715,27.975,306.8,1,1,2018-10-20,1105,A,64,6.0NRT,283.6,7.9,D
48.222,31.795,305.5,1.3,1.1,2018-10-20,1105,A,56,6.0NRT,293.5,5.6,D
47.976,29.538,313.7,1.1,1,2018-10-20,1105,A,74,6.0NRT,285.4,12.7,D
47.972,29.279,304.4,1.1,1,2018-10-20,1105,A,38,6.0NRT,282.3,6.1,D
48.634,35.761,312.5,2,1.4,2018-10-20,1105,A,72,6.0NRT,289.7,23.6,D
48.166,30.615,334.3,1.1,1.1,2018-10-20,1105,A,89,6.0NRT,292.6,39.8,D
48.635,35.755,314.9,2,1.4,2018-10-20,1105,A,75,6.0NRT,288.9,30.6,D
48.281,31.586,321.7,1.2,1.1,2018-10-20,1105,A,81,6.0NRT,291.8,23.8,D
48.228,30.999,302,1.2,1.1,2018-10-20,1105,A,47,6.0NRT,289.3,3.9,D
48.124,29.921,309.7,1.1,1,2018-10-20,1105,A,69,6.0NRT,293.1,8.6,D
48.122,29.906,307.6,1.1,1,2018-10-20,1105,A,62,6.0NRT,293.8,7,D
48.264,30.489,310.8,1.1,1.1,2018-10-20,1105,A,71,6.0NRT,290.8,9.9,D
48.703,34.906,304.8,1.8,1.3,2018-10-20,1105,A,60,6.0NRT,285.1,12.7,D
48.272,30.394,305.1,1.1,1.1,2018-10-20,1105,A,0,6.0NRT,286.2,6.6,D
48.333,30.582,302.8,1.1,1.1,2018-10-20,1105,A,31,6.0NRT,285.1,4.8,N
10.86,30.625,315.8,2.3,1.5,2018-10-20,1100,A,36,6.0NRT,295.3,20.1,D
11.454,32.3,325.5,1.7,1.3,2018-10-20,1100,A,71,6.0NRT,302.6,22.6,D
10.553,26.869,325.5,4.6,2,2018-10-20,1100,A,73,6.0NRT,298.4,107.8,D
10.553,26.865,325.7,4.6,2,2018-10-20,1100,A,70,6.0NRT,298.4,108.5,D
11.088,28.59,326,3.3,1.7,2018-10-20,1100,A,74,6.0NRT,300.3,68.8,D
11.099,28.584,327.3,3.3,1.7,2018-10-20,1100,A,75,6.0NRT,300.6,77.4,D
11.725,30.441,321.6,2.3,1.5,2018-10-20,1100,A,60,6.0NRT,300.2,32.4,D
11.844,30.299,326.7,2.4,1.5,2018-10-20,1100,A,70,6.0NRT,300.3,49.5,D
15.022,42.159,313,1.9,1.3,2018-10-20,1100,A,22,6.0NRT,299.9,15.8,D
12.816,26.54,329.3,4.4,1.9,2018-10-20,1100,A,38,6.0NRT,308.4,70.5,D
15.549,39.982,317.9,1.4,1.2,2018-10-20,1100,A,40,6.0NRT,303.2,14.1,D
14.254,26.786,343.1,3.9,1.8,2018-10-20,1100,A,87,6.0NRT,309.8,243.5,D
14.26,26.781,348.4,3.9,1.8,2018-10-20,1100,A,91,6.0NRT,311,316.9,D
10.719,35.074,309.5,1.1,1.1,2018-10-20,1055,A,65,6.0NRT,290.6,7.1,D
10.854,34.267,328.6,1.3,1.1,2018-10-20,1055,A,83,6.0NRT,289.3,30.6,D
10.031,28.054,320.5,3.8,1.8,2018-10-20,1055,A,74,6.0NRT,292.7,74.1,D
10.037,28.048,317.9,3.8,1.8,2018-10-20,1055,A,58,6.0NRT,293.4,56.1,D
11.122,34.148,321.8,1.3,1.1,2018-10-20,1055,A,72,6.0NRT,300.6,11.8,D
10.86,30.608,318.3,2.3,1.5,2018-10-20,1055,A,65,6.0NRT,294.9,29.4,D
48.163,28.692,304.3,1,1,2018-10-20,1110,A,50,6.0NRT,291.1,4.4,D
48.161,28.679,306.5,1,1,2018-10-20,1110,A,64,6.0NRT,291.4,6.1,D
48.235,29.1,311.8,1,1,2018-10-20,1110,A,72,6.0NRT,291.9,10.2,D
48.244,29.097,330.2,1,1,2018-10-20,1110,A,87,6.0NRT,293.4,29.5,D
48.242,29.083,305.5,1,1,2018-10-20,1110,A,42,6.0NRT,291.4,4.9,D
48.357,29.96,304.9,1.1,1,2018-10-20,1110,A,36,6.0NRT,291.8,4.7,D
48.355,29.945,306.4,1.1,1,2018-10-20,1110,A,52,6.0NRT,293.1,5.6,D
48.718,33.288,311.7,1.5,1.2,2018-10-20,1110,A,72,6.0NRT,284.8,20.3,D
48.873,35.091,304.9,1.9,1.3,2018-10-20,1110,A,60,6.0NRT,281.6,13.9,D
48.915,35.343,319.8,1.9,1.3,2018-10-20,1110,A,77,6.0NRT,287.7,38.7,D
48.942,35.552,307.4,2,1.4,2018-10-20,1110,A,65,6.0NRT,291.2,17.4,D
48.928,35.341,321.6,1.9,1.3,2018-10-20,1110,A,74,6.0NRT,287.8,43,D
48.394,29.709,306.6,1.1,1,2018-10-20,1110,A,64,6.0NRT,292.2,6.8,D
48.392,29.694,328,1.1,1,2018-10-20,1110,A,85,6.0NRT,292.8,28.5,D
48.402,29.419,304.6,1.1,1,2018-10-20,1110,A,22,6.0NRT,285.6,8.3,D
48.485,29.783,317.3,1.1,1,2018-10-20,1110,A,61,6.0NRT,291,15.8,D
48.82,32.817,306.8,1.4,1.2,2018-10-20,1110,A,39,6.0NRT,289.4,9.2,D
48.913,33.734,309.8,1.6,1.2,2018-10-20,1110,A,52,6.0NRT,282.6,19.9,D
48.83,32.815,317.7,1.4,1.2,2018-10-20,1110,A,78,6.0NRT,290.9,23.9,D
49.061,35.447,317.2,1.9,1.4,2018-10-20,1110,A,77,6.0NRT,286.6,35.2,D
49.006,34.713,310.9,1.8,1.3,2018-10-20,1110,A,71,6.0NRT,292.8,16.6,D
48.914,33.726,310.9,1.6,1.2,2018-10-20,1110,A,0,6.0NRT,282.7,20.4,D
49.067,35.466,307.1,1.9,1.4,2018-10-20,1110,A,65,6.0NRT,285.1,17.2,D
49.066,35.439,313.4,1.9,1.4,2018-10-20,1110,A,74,6.0NRT,287.1,29.5,D
49.037,35.026,305,1.8,1.3,2018-10-20,1110,A,60,6.0NRT,284.2,14.3,D
49.014,34.705,309.1,1.8,1.3,2018-10-20,1110,A,68,6.0NRT,292,14.8,D
